TESTEMUNHO,Amostra,Acanthoica spp.,B. bigelowii,C. cristatus,C. cristatus HET,C.telesmus,C. simplex,Ceratolithus spp.,Ceratolithus TOTAL,C. quadriperforatus (>8µm),C. leptoporus G (>5µm),C. leptoporus M (5<x<8),C. leptoporus P (<5µm),Calcididcus spp.,Calcidiscus TOTAL,C. murrayi,C. brasiliensis,Calciosolenia spp.,Calciosolenia TOTAL,C. pel. pelagicus,C. pelagicus braarudii,C. pelagicus,Coccolithus TOTAL,C. binodata,C. mediterranae,Coronosphaera spp.,Coronosphaera TOTAL,D. tubifera,E. huxleyi G,E. huxleyi M,E. huxleyi P,E. huxleyi spp.,E. huxleyi TOTAL,F. profunda,G.oceanica G,G. oceanica M,G. oceanica fechada,G. oceanica INTER,G. oceanica P,G. paralela G,G. paralela M,G.carib G,G. carib M,G. carib aberta,G. carib INTER,G. carib P,G. muellerae,G. ericsonii,G. sinuosa 1,G. sinuosa 2,G. sinuosa spp.,G. sinuosa TOTAL,G. aperta 1,G. aperta 2,G. aperta spp.,G. aperta TOTAL,Geph. spp. G,Geph. spp. M,Geph. spp. P,Gephyrocapsa P,Gephyrocapsa M,Gephyrocapsa G,Gephyrocapsa Total,Hayaster spp.,H. carteri,H. hyalina,H. wallichii,H. inversa,H. pavimentum,H. sellii,Helicosphaera spp.,Helicosphaera TOTAL,H. macroporus,Neosphaera spp,Oolithotus spp.,P. discopora,P.indoceanica,P.syracusana,P. multipora,P. japonica,P.jonesii,P. messinae,Pontosphaera spp.,Pontosphaera TOTAL,P. lacunosa,P. ovata,Pseudoemiliania TOTAL,R. minuta,R. minutula,R. producta,Reticulofenestra spp. (>5µm),Reticulofenestra spp.(<5µm),Reticulofenestra TOTAL,R. clavigera,R. stylifera,Rhabd. spp.,Rhabdosphaera TOTAL,S. recta,S. apsteinii,S. porosa,Scyphosphaera spp.,Scyphosphaera TOTAL,S. hystrica,S. anthos,S. pulchra,S. lamina,Syrac. spp.,Syracosphaera TOTAL,T. quadrilaminata,T. saxea,T. heimii,Thorac. spp.,Thoracosphaera TOTAL,T. saxea (frag.),T. heimii (frag.),U. irregularis,U. tenuis,Umbellosphaera spp.,Umbellosphaera TOTAL,U.sibogae,U. foliosa,U. jafari,U. hulburtiana,Umbilicosphaera spp.,Umbilicosphaera TOTAL,PMP,TOTAL
KF-18,213,0,0,0.23999999999999999,0,0,0,0,0.23999999999999999,0,0.23999999999999999,0,0.70999999999999996,0,0.94999999999999996,0,0,0,0,0,0,0.47999999999999998,0.47999999999999998,0,0,0,0,0,0,0,0,10.69,10.69,26.84,1.4299999999999999,19,0,0,4.5099999999999998,0,0,0,8.7899999999999991,0,0,13.06,1.4299999999999999,0,0,0,1.1899999999999999,1.1899999999999999,0,0,1.4299999999999999,1.4299999999999999,0,0.23999999999999999,0,20.190000000000001,29.449999999999999,1.4299999999999999,51.07,0,0.23999999999999999,0.23999999999999999,0,0,0,0,1.1899999999999999,1.6599999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3300000000000001,0,0,3.3300000000000001,0,0,0,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,4.2800000000000002,100
KF-18,218,0,0,0,0,0,0,0,0,0,0.33000000000000002,0,0,0,0.33000000000000002,0,0.17000000000000001,0,0.17000000000000001,0,0,0.17000000000000001,0.17000000000000001,0,0,0,0,0,0,0,0,13.039999999999999,13.039999999999999,49.5,2.48,14.19,0,0,2.3100000000000001,0,0,0,0.66000000000000003,0,0,0.5,4.1299999999999999,0.66000000000000003,0,0,0.98999999999999999,0.98999999999999999,0,0,0,0,0.17000000000000001,1.98,1.8200000000000001,6.2699999999999996,20.960000000000001,2.6400000000000001,29.870000000000001,0,0.33000000000000002,0,0.17000000000000001,0,0,0,0.17000000000000001,0.66000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000001,0.33000000000000002,0,0.82999999999999996,1.3200000000000001,1.3200000000000001,0,0,1.3200000000000001,0,0,0,0,0,0,0,0.5,0.17000000000000001,0,0.66000000000000003,0,0,0,0,0,0,0,0,0,0,0,1.3200000000000001,0,0,0,0,1.3200000000000001,1.6499999999999999,100
KF-18,223,0,0,0,0,0,0,0,0,0,0.25,0,0.51000000000000001,0,0.76000000000000001,0.25,1.02,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,33.759999999999998,33.759999999999998,20.809999999999999,0.76000000000000001,15.23,0,0,6.0899999999999999,0,0,0,0.51000000000000001,0,0,1.27,2.0299999999999998,1.78,0,0,0.76000000000000001,0.76000000000000001,0,0,0,0,0.25,1.78,3.2999999999999998,13.199999999999999,19.539999999999999,1.02,33.759999999999998,0,0.51000000000000001,0.25,0,0,0,0,0.25,1.02,0,0.51000000000000001,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,4.5700000000000003,0,0,4.5700000000000003,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0.25,1.52,1.52,100
KF-18,228,0,0,0,0,0,0,0,0,0,0.51000000000000001,0,0.25,0,0.76000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.559999999999999,30.559999999999999,15.66,0,10.859999999999999,0,0,3.79,0,0,0,8.3300000000000001,0,0,15.66,1.01,0.25,0,0,1.26,1.26,0,0,0.25,0.25,0,0,0.76000000000000001,21.969999999999999,20.199999999999999,0,42.170000000000002,0,0.25,0,0,0,0.25,0,1.52,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7999999999999998,0,0,4.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0.25,1.26,2.7799999999999998,100
KF-18,233,0,0,0,0,0,0,0,0,0,0.54000000000000004,0,1.25,0,1.79,0.17999999999999999,0.17999999999999999,0,0.35999999999999999,0,0,0.17999999999999999,0.17999999999999999,0,0,0,0,0,0,0,0,14.109999999999999,14.109999999999999,38.93,0.70999999999999996,9.8200000000000003,0,0,2.5,0,0,0,2.3199999999999998,0,0,1.4299999999999999,0.35999999999999999,1.0700000000000001,0,0,1.96,1.96,0,0,0.89000000000000001,0.89000000000000001,0,3.75,6.96,14.82,16.25,0.70999999999999996,31.789999999999999,0,0.17999999999999999,0,0.17999999999999999,0,0,0,1.25,1.6100000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54000000000000004,0,0.17999999999999999,0.89000000000000001,1.6100000000000001,3.3900000000000001,0,0,3.3900000000000001,0,0,0,0,0,0,0,0.17999999999999999,0,0,0.17999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.35999999999999999,0.17999999999999999,0,0,0,0.54000000000000004,5.54,100
KF-18,238,0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34,14.34,34.420000000000002,1.3400000000000001,13,0,0,6.5,0,0,0.38,4.7800000000000002,0,0,5.54,0.19,1.53,0,0,0.76000000000000001,0.76000000000000001,0,0,0.95999999999999996,0.95999999999999996,0,1.53,5.3499999999999996,20.649999999999999,19.5,1.72,41.869999999999997,0,0,0,0,0,0,0,0.38,0.38,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56999999999999995,0.19,0,0,0.56999999999999995,1.3400000000000001,2.8700000000000001,0,0,2.8700000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95999999999999996,0,0,0,0,0.95999999999999996,2.1000000000000001,100
KF-18,244,0,0,0,0,0,0,0,0,0,1.3300000000000001,0,0.67000000000000004,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.75,30.16,3.3300000000000001,21.949999999999999,0,0,5.9900000000000002,0,0,0,5.0999999999999996,0,0,11.09,0.22,0.22,0,0,1.55,1.55,0,0,1.1100000000000001,1.1100000000000001,0,0,0,19.960000000000001,27.27,3.3300000000000001,50.549999999999997,0,0.22,0,0,0,0,0,1.1100000000000001,1.3300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3300000000000001,0,0,1.3300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67000000000000004,0,0,0,0,0.67000000000000004,2.2200000000000002,100
KF-18,248,0,0,0,0,0,0,0,0,0,0.85999999999999999,0,0,0,0.85999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17,11.17,47.079999999999998,6.5300000000000002,16.489999999999998,0,0,2.4100000000000001,0,0,0,0.68999999999999995,0,0,0.17000000000000001,1.72,0.17000000000000001,0,0,0.52000000000000002,0.52000000000000002,0,0,0,0,0.85999999999999999,2.5800000000000001,2.5800000000000001,5.8399999999999999,21.48,7.3899999999999997,34.710000000000001,0,0.85999999999999999,0,0.34000000000000002,0,0,0,0.34000000000000002,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52000000000000002,0,0,0,0.17000000000000001,0.68999999999999995,1.72,0,0,1.72,0,0,0,0,0,0,0,0.17000000000000001,0.17000000000000001,0,0.34000000000000002,0,0,0,0,0,0,0,0.17000000000000001,0,0,0.17000000000000001,0.34000000000000002,0,0,0,0,0.34000000000000002,1.3700000000000001,100
KF-18,253,0,0,0,0,0,0,0,0,0,0.47999999999999998,0,1.4299999999999999,0,1.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.859999999999999,17.859999999999999,23.809999999999999,1.1899999999999999,8.8100000000000005,0,0,10.710000000000001,0,0,0.70999999999999996,5.71,0,0,6.1900000000000004,0.23999999999999999,3.1000000000000001,0,0,0,0,0,0,0.70999999999999996,0.70999999999999996,0,1.6699999999999999,7.6200000000000001,28.329999999999998,16.43,1.8999999999999999,46.670000000000002,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0.47999999999999998,0.94999999999999996,0,0,0,0,0,0,0,0.23999999999999999,0,0,0.23999999999999999,0.47999999999999998,0,0,0,0,0,0,0,0,0,2.6200000000000001,0,0,2.6200000000000001,0,0,0,0,0,0,0,0.23999999999999999,0,0,0.23999999999999999,0,0,0,0,0,0,0,0,0,0,0,1.4299999999999999,0,0,0,0,1.4299999999999999,4.0499999999999998,100
KF-18,258,0,0,0.17999999999999999,0,0,0,0,0.17999999999999999,0,0.55000000000000004,0,0.55000000000000004,0,1.1000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.739999999999998,19.739999999999998,42.409999999999997,1.46,12.98,0,0,2.5600000000000001,0,0,0,0.72999999999999998,0,0,1.28,0.72999999999999998,0.17999999999999999,0,0,0.55000000000000004,0.55000000000000004,0,0,0.17999999999999999,0.17999999999999999,0.17999999999999999,2.0099999999999998,3.29,8.0399999999999991,16.449999999999999,1.6499999999999999,26.140000000000001,0,0.55000000000000004,0.55000000000000004,0,0,0.17999999999999999,0,0.17999999999999999,1.46,0,0,0,0,0,0,0,0.17999999999999999,0,0,0,0.17999999999999999,0,0,0,0.17999999999999999,0.72999999999999998,0,0,0.37,1.28,5.8499999999999996,0,0,5.8499999999999996,0,0,0,0,0,0,0,0.37,0,0,0.37,0,0,0,0,0,0,0,0,0.17999999999999999,0,0.17999999999999999,0.72999999999999998,0.17999999999999999,0.17999999999999999,0,0,1.1000000000000001,0,100
KF-18,263,0,0,0,0,0,0,0,0,0,1.04,0,2.5099999999999998,0,3.5499999999999998,0,0.41999999999999998,0,0.41999999999999998,0,0,0.20999999999999999,0.20999999999999999,0,0,0,0,0,0,0,0,19.210000000000001,19.210000000000001,26.100000000000001,1.25,21.920000000000002,0,0,3.7599999999999998,0,0,0,1.04,0,0,1.6699999999999999,2.2999999999999998,2.0899999999999999,0,0,0.41999999999999998,0.41999999999999998,0,0,0,0,0.20999999999999999,5.2199999999999998,1.8799999999999999,9.8100000000000005,30.48,1.46,41.75,0,0.41999999999999998,0,0.20999999999999999,0,0,0,0.20999999999999999,0.83999999999999997,0,0.20999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20999999999999999,0,0,0,0,0.20999999999999999,5.6399999999999997,0,0,5.6399999999999997,0,0,0,0,0,0,0,0.20999999999999999,0,0.20999999999999999,0.41999999999999998,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0.20999999999999999,1.25,0.20999999999999999,100
KF-18,268,0,0,0,0,0,0,0,0,0,1.3600000000000001,0,0.27000000000000002,0,1.6299999999999999,0,0.27000000000000002,0,0.27000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,8.1500000000000004,8.1500000000000004,16.030000000000001,1.3600000000000001,22.010000000000002,0,0,2.9900000000000002,0,0,0,12.23,0,0,17.120000000000001,0.81999999999999995,0.54000000000000004,0,0,1.8999999999999999,1.8999999999999999,0,0,0.54000000000000004,0.54000000000000004,0,0,0.81999999999999995,23.91,35.049999999999997,1.3600000000000001,60.329999999999998,0,1.6299999999999999,0,0,0,0,0,1.0900000000000001,2.7200000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0700000000000003,0,0,7.0700000000000003,0,0,0,0,0,0,0,0.27000000000000002,0,0.27000000000000002,0.54000000000000004,0,0,0,0,0,0,0,0,0,0,0,1.3600000000000001,0,0,0,0.54000000000000004,1.8999999999999999,1.3600000000000001,100
KF-18,273,0,0,0.23999999999999999,0,0,0,0,0.23999999999999999,0,1.21,0,0.48999999999999999,0,1.7,0,0,0,0,0,0,0.23999999999999999,0.23999999999999999,0,0,0,0,0,0,0,0,9.7100000000000009,9.7100000000000009,24.27,2.4300000000000002,23.300000000000001,0,0,4.8499999999999996,0,0,0,6.3099999999999996,0,0,9.7100000000000009,0,0,0,0,1.21,1.21,0,0,0.72999999999999998,0.72999999999999998,0,0.96999999999999997,0.96999999999999997,17.48,30.579999999999998,2.4300000000000002,50.490000000000002,0,0.72999999999999998,0.48999999999999999,0.23999999999999999,0,0.23999999999999999,0,0.72999999999999998,2.4300000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8300000000000001,0,0.23999999999999999,6.0700000000000003,0,0,0,0,0,0.23999999999999999,0,0.23999999999999999,0,0,0.48999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.48999999999999999,0.23999999999999999,0,0,0,0.72999999999999998,3.6400000000000001,100
KF-18,278,0,0,0,0,0,0,0,0,0,0.13,0,0.13,0,0.26000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0899999999999999,4.0899999999999999,61.130000000000003,6.2699999999999996,14.960000000000001,0,0,1.28,0,0,0,0.38,0,0,0,1.9199999999999999,0.26000000000000001,0,0,0.26000000000000001,0.26000000000000001,0,0,0,0,0.26000000000000001,1.02,2.0499999999999998,3.8399999999999999,18.289999999999999,6.5199999999999996,28.640000000000001,0,0.38,0.13,0.26000000000000001,0,0,0,0.38,1.1499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.26000000000000001,0,0.51000000000000001,1.02,1.79,0,0,1.79,0,0,0,0,0,0,0,0.26000000000000001,0,0,0.26000000000000001,0,0,0,0,0,0,0,0,0,0,0,0.51000000000000001,0,0,0,0,0.51000000000000001,1.1499999999999999,100
KF-18,283,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,15.58,15.58,24.120000000000001,2.2599999999999998,12.81,0,0,11.06,0,0,0.5,6.0300000000000002,0,0,7.04,0,2.7599999999999998,0,0,0.25,0.25,0,0,0.75,0.75,0,0.25,7.04,28.890000000000001,19.100000000000001,2.7599999999999998,50.75,0,0.25,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5099999999999998,0,0,2.5099999999999998,0,0,0,0,0,0,0,0.75,0,0.25,1.01,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,3.52,100
KF-18,288,0,0,0,0,0,0,0,0,0,1.47,0,0.97999999999999998,0,2.4399999999999999,0,0,0,0,0,0,0.48999999999999999,0.48999999999999999,0,0,0,0,0,0,0,0,11.25,11.25,26.41,2.6899999999999999,23.23,0,0,4.6500000000000004,0,0,0,4.1600000000000001,0,0,6.5999999999999996,0,0.72999999999999998,0,0,0.48999999999999999,0.48999999999999999,0,0,0,0,0,1.47,1.96,14.43,28.850000000000001,2.6899999999999999,45.969999999999999,0,0.97999999999999998,0,0.72999999999999998,0,0,0,0.72999999999999998,2.4399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0899999999999999,0,0,7.0899999999999999,0,0,0,0,0,0,0,0.72999999999999998,0,0,0.72999999999999998,0,0,0,0,0,0,0,0.23999999999999999,0,0.23999999999999999,0.48999999999999999,1.22,0,0,0,0,1.22,1.47,100
KF-18,293,0,0,0,0,0,0,0,0,0,0.45000000000000001,0,1.1299999999999999,0,1.5900000000000001,0,0.68000000000000005,0,0.68000000000000005,0.23000000000000001,0,0.23000000000000001,0.45000000000000001,0,0,0,0,0,0,0,0,21.09,21.09,28.57,2.27,23.129999999999999,0,0,2.7200000000000002,0,0,0,1.5900000000000001,0,0,2.27,1.3600000000000001,0.91000000000000003,0,0,0.45000000000000001,0.45000000000000001,0,0,0.91000000000000003,0.91000000000000003,0,3.8500000000000001,1.5900000000000001,8.8399999999999999,29.93,2.27,41.039999999999999,0,0,0,0.23000000000000001,0,0,0,0,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0.23000000000000001,0,0,0,0,0,0,0,0,0,3.6299999999999999,0.45000000000000001,0,4.0800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23000000000000001,0.23000000000000001,1.1299999999999999,0.23000000000000001,0,0,0.23000000000000001,1.5900000000000001,0.23000000000000001,100
